TransactionID,Date,Month,Category,Amount,MerchantName,IsAnomaly
TXN04402,2024-10-28,October,Food,4.48,Olive Garden,0
TXN04403,2024-10-28,October,Transport,3.39,Valero,0
TXN04404,2024-10-28,October,Transport,3.02,Valero,0
TXN04405,2024-10-28,October,Transport,3.31,Uber,0
TXN04406,2024-10-28,October,Transport,3.33,Lyft,0
TXN04407,2024-10-28,October,Transport,3.06,ParkNow,0
TXN04408,2024-10-28,October,Transport,3.4,Circle K,0
TXN04409,2024-10-28,October,Entertainment,4.75,Disney+,0
TXN04410,2024-10-28,October,Shopping,6.68,Target,0
TXN04411,2024-10-28,October,Shopping,7.61,Best Buy,0
TXN04412,2024-10-28,October,Utilities,11.86,Natural Gas LLC,0
TXN04413,2024-10-28,October,Subscriptions,7.47,Notion,0
TXN04414,2024-10-29,October,Food,4.39,Five Guys,0
TXN04415,2024-10-29,October,Food,3.75,FreshMart,0
TXN04416,2024-10-29,October,Transport,3.29,Hertz,0
TXN04417,2024-10-29,October,Transport,2.54,Valero,0
TXN04418,2024-10-29,October,Transport,3.86,Hertz,0
TXN04419,2024-10-29,October,Transport,2.82,Circle K,0
TXN04420,2024-10-29,October,Transport,3.7,Hertz,0
TXN04421,2024-10-29,October,Transport,1.95,Enterprise,0
TXN04422,2024-10-29,October,Entertainment,3.43,Dave & Buster's,0
TXN04423,2024-10-29,October,Shopping,6.06,eBay,0
TXN04424,2024-10-29,October,Shopping,4.35,PetSmart,0
TXN04425,2024-10-29,October,Shopping,5.57,Etsy,0
TXN04426,2024-10-29,October,Shopping,6.05,H&M,0
TXN04427,2024-10-29,October,Utilities,18.97,City Electric Co,0
TXN04428,2024-10-30,October,Food,3.82,Domino's,0
TXN04429,2024-10-30,October,Food,4.21,Jersey Mike's,0
TXN04430,2024-10-30,October,Food,2.85,Chipotle,0
TXN04431,2024-10-30,October,Food,4.37,Domino's,0
TXN04432,2024-10-30,October,Transport,2.95,Chevron,0
TXN04433,2024-10-30,October,Transport,2.64,ParkNow,0
TXN04434,2024-10-30,October,Shopping,4.02,Etsy,0
TXN04435,2024-10-30,October,Shopping,6.51,Old Navy,0
TXN04436,2024-10-30,October,Shopping,8.44,Lowe's,0
TXN04437,2024-10-30,October,Health,4.27,Walgreens,0
TXN04438,2024-10-30,October,Subscriptions,5.74,Amazon Prime,0
TXN04439,2024-10-30,October,Subscriptions,7.22,LastPass,0
TXN04440,2024-10-31,October,Food,4.24,Olive Garden,0
TXN04441,2024-10-31,October,Food,3.48,Shake Shack,0
TXN04442,2024-10-31,October,Food,4.6,Shake Shack,0
TXN04443,2024-10-31,October,Food,4.16,Whole Foods,0
TXN04444,2024-10-31,October,Food,4.08,Panera Bread,0
TXN04445,2024-10-31,October,Food,3.94,Panera Bread,0
TXN04446,2024-10-31,October,Food,5.64,Panda Express,0
TXN04447,2024-10-31,October,Transport,2.56,Zipcar,0
TXN04448,2024-10-31,October,Transport,2.25,Zipcar,0
TXN04449,2024-10-31,October,Shopping,5.62,Best Buy,0
TXN04450,2024-10-31,October,Health,10.19,Urgent Care,0
TXN04451,2024-10-31,October,Subscriptions,7.37,Amazon Prime,0
TXN04452,2024-11-01,November,Food,5.29,Panera Bread,0
TXN04453,2024-11-01,November,Food,5.33,Five Guys,0
TXN04454,2024-11-01,November,Food,5.97,Five Guys,0
TXN04455,2024-11-01,November,Food,5.21,Panera Bread,0
TXN04456,2024-11-01,November,Food,6.26,Subway,0
TXN04457,2024-11-01,November,Food,6.14,Subway,0
TXN04458,2024-11-01,November,Transport,3.56,Metro Transit,0
TXN04459,2024-11-01,November,Entertainment,6.84,Netflix,0
TXN04460,2024-11-01,November,Entertainment,6.0,Netflix,0
TXN04461,2024-11-01,November,Shopping,5.73,Costco,0
TXN04462,2024-11-01,November,Shopping,4.73,Macy's,0
TXN04463,2024-11-01,November,Health,5.76,Planet Fitness,0
TXN04464,2024-11-02,November,Food,4.43,Tim Hortons,0
TXN04465,2024-11-02,November,Food,4.14,Kroger,0
TXN04466,2024-11-02,November,Food,5.08,Dunkin',0
TXN04467,2024-11-02,November,Food,5.0,Jersey Mike's,0
TXN04468,2024-11-02,November,Food,4.75,Local Bistro,0
TXN04469,2024-11-02,November,Food,6.2,FreshMart,0
TXN04470,2024-11-02,November,Food,4.89,Domino's,0
TXN04471,2024-11-02,November,Transport,2.99,Valero,0
TXN04472,2024-11-02,November,Transport,4.22,EZPass Toll,0
TXN04473,2024-11-02,November,Shopping,8.7,Old Navy,0
TXN04474,2024-11-02,November,Utilities,19.79,Spectrum,0
TXN04475,2024-11-02,November,Shopping,2300.83,Best Buy,1
TXN04476,2024-11-03,November,Food,4.58,Starbucks,0
TXN04477,2024-11-03,November,Food,4.41,Local Bistro,0
TXN04478,2024-11-03,November,Food,5.83,Five Guys,0
TXN04479,2024-11-03,November,Food,5.75,Chili's,0
TXN04480,2024-11-03,November,Food,5.39,Shake Shack,0
TXN04481,2024-11-03,November,Food,5.63,Starbucks,0
TXN04482,2024-11-03,November,Transport,2.99,SpeedyPark,0
TXN04483,2024-11-03,November,Entertainment,4.76,AMC Theaters,0
TXN04484,2024-11-03,November,Shopping,7.27,Amazon,0
TXN04485,2024-11-03,November,Shopping,8.47,TJ Maxx,0
TXN04486,2024-11-03,November,Shopping,7.49,PetSmart,0
TXN04487,2024-11-03,November,Shopping,8.15,IKEA,0
TXN04488,2024-11-03,November,Health,10.45,Gold's Gym,0
TXN04489,2024-11-03,November,Health,6.98,Planet Fitness,0
TXN04490,2024-11-03,November,Health,10.94,Walgreens,0
TXN04491,2024-11-04,November,Food,5.13,Chipotle,0
TXN04492,2024-11-04,November,Food,5.02,Shake Shack,0
TXN04493,2024-11-04,November,Transport,4.95,SpeedyPark,0
TXN04494,2024-11-04,November,Transport,3.72,Lyft,0
TXN04495,2024-11-04,November,Transport,1.73,Zipcar,0
TXN04496,2024-11-04,November,Transport,3.48,Uber,0
TXN04497,2024-11-04,November,Entertainment,4.01,Bowling Alley,0
TXN04498,2024-11-04,November,Entertainment,7.45,Apple TV+,0
TXN04499,2024-11-04,November,Entertainment,1.55,Disney+,0
TXN04500,2024-11-04,November,Entertainment,4.55,Hulu,0
TXN04501,2024-11-04,November,Shopping,7.99,H&M,0
TXN04502,2024-11-04,November,Health,8.98,Dental Care Plus,0
TXN04503,2024-11-05,November,Housing,302.11,Greenview Property Mgmt,0
TXN04504,2024-11-05,November,Food,6.43,Whole Foods,0
TXN04505,2024-11-05,November,Food,5.7,Starbucks,0
TXN04506,2024-11-05,November,Food,4.57,Tim Hortons,0
TXN04507,2024-11-05,November,Food,4.08,Whole Foods,0
TXN04508,2024-11-05,November,Food,5.87,Trader Joe's,0
TXN04509,2024-11-05,November,Transport,2.59,Chevron,0
TXN04510,2024-11-05,November,Transport,5.29,Hertz,0
TXN04511,2024-11-05,November,Entertainment,6.34,Apple TV+,0
TXN04512,2024-11-05,November,Shopping,12.09,Zara,0
TXN04513,2024-11-05,November,Shopping,4.89,Best Buy,0
TXN04514,2024-11-05,November,Shopping,9.27,Nike Store,0
TXN04515,2024-11-05,November,Shopping,7.95,HomeDepot,0
TXN04516,2024-11-05,November,Health,2.77,Dr. Smith MD,0
TXN04517,2024-11-05,November,Utilities,15.43,T-Mobile,0
TXN04518,2024-11-06,November,Food,4.62,Local Bistro,0
TXN04519,2024-11-06,November,Food,5.32,Chili's,0
TXN04520,2024-11-06,November,Food,3.63,Kroger,0
TXN04521,2024-11-06,November,Transport,3.42,Zipcar,0
TXN04522,2024-11-06,November,Entertainment,8.13,Hulu,0
TXN04523,2024-11-06,November,Shopping,9.51,HomeDepot,0
TXN04524,2024-11-06,November,Shopping,8.88,eBay,0
TXN04525,2024-11-06,November,Shopping,10.48,Amazon,0
TXN04526,2024-11-06,November,Shopping,7.72,Amazon,0
TXN04527,2024-11-06,November,Health,8.81,Walgreens,0
TXN04528,2024-11-06,November,Health,8.41,Dental Care Plus,0
TXN04529,2024-11-06,November,Utilities,14.03,Xfinity,0
TXN04530,2024-11-06,November,Subscriptions,6.75,LinkedIn Premium,0
TXN04531,2024-11-07,November,Food,5.86,Shake Shack,0
TXN04532,2024-11-07,November,Food,4.56,Panda Express,0
TXN04533,2024-11-07,November,Food,5.03,Dunkin',0
TXN04534,2024-11-07,November,Transport,4.6,Valero,0
TXN04535,2024-11-07,November,Transport,2.93,Shell Gas,0
TXN04536,2024-11-07,November,Entertainment,3.47,Bowling Alley,0
TXN04537,2024-11-07,November,Shopping,9.91,Costco,0
TXN04538,2024-11-07,November,Shopping,8.19,Best Buy,0
TXN04539,2024-11-07,November,Shopping,8.62,Nike Store,0
TXN04540,2024-11-07,November,Shopping,5.65,Walmart,0
TXN04541,2024-11-07,November,Shopping,12.28,Lowe's,0
TXN04542,2024-11-07,November,Shopping,9.65,Old Navy,0
TXN04543,2024-11-07,November,Shopping,6.34,Amazon,0
TXN04544,2024-11-07,November,Health,6.32,Rite Aid,0
TXN04545,2024-11-07,November,Health,7.66,Mayo Clinic Portal,0
TXN04546,2024-11-08,November,Food,6.41,Panera Bread,0
TXN04547,2024-11-08,November,Food,5.63,McDonald's,0
TXN04548,2024-11-08,November,Food,5.15,Five Guys,0
TXN04549,2024-11-08,November,Food,5.08,Dunkin',0
TXN04550,2024-11-08,November,Food,5.1,Shake Shack,0
TXN04551,2024-11-08,November,Transport,3.18,Uber,0
TXN04552,2024-11-08,November,Transport,2.57,Valero,0
TXN04553,2024-11-08,November,Transport,4.1,Zipcar,0
TXN04554,2024-11-08,November,Entertainment,8.69,Live Nation,0
TXN04555,2024-11-08,November,Entertainment,8.61,Netflix,0
TXN04556,2024-11-08,November,Shopping,7.74,Lowe's,0
TXN04557,2024-11-08,November,Food,932.31,Chipotle,1
TXN04558,2024-11-09,November,Food,5.22,Subway,0
TXN04559,2024-11-09,November,Food,4.29,Local Bistro,0
TXN04560,2024-11-09,November,Food,4.99,Kroger,0
TXN04561,2024-11-09,November,Food,4.47,Local Bistro,0
TXN04562,2024-11-09,November,Food,5.76,Olive Garden,0
TXN04563,2024-11-09,November,Food,4.93,Whole Foods,0
TXN04564,2024-11-09,November,Food,5.16,Jersey Mike's,0
TXN04565,2024-11-09,November,Transport,2.41,BP Fuel,0
TXN04566,2024-11-09,November,Transport,5.02,SpeedyPark,0
TXN04567,2024-11-09,November,Transport,3.1,Chevron,0
TXN04568,2024-11-09,November,Transport,1.93,Chevron,0
TXN04569,2024-11-09,November,Transport,2.65,Circle K,0
TXN04570,2024-11-09,November,Entertainment,4.91,Disney+,0
TXN04571,2024-11-09,November,Shopping,9.65,Etsy,0
TXN04572,2024-11-09,November,Shopping,4.25,Nike Store,0
TXN04573,2024-11-09,November,Shopping,7.4,PetSmart,0
TXN04574,2024-11-09,November,Health,6.78,Anytime Fitness,0
TXN04575,2024-11-09,November,Utilities,9.51,Internet Pro,0
TXN04576,2024-11-09,November,Utilities,21.81,Verizon,0
TXN04577,2024-11-09,November,Utilities,23.64,Natural Gas LLC,0
TXN04578,2024-11-10,November,Food,4.92,Safeway,0
TXN04579,2024-11-10,November,Food,3.44,Dunkin',0
TXN04580,2024-11-10,November,Food,4.78,Starbucks,0
TXN04581,2024-11-10,November,Transport,4.83,Zipcar,0
TXN04582,2024-11-10,November,Transport,3.08,Uber,0
TXN04583,2024-11-10,November,Transport,3.58,Enterprise,0
TXN04584,2024-11-10,November,Transport,3.54,Valero,0
TXN04585,2024-11-10,November,Entertainment,5.26,Netflix,0
TXN04586,2024-11-10,November,Entertainment,7.59,Hulu,0
TXN04587,2024-11-10,November,Shopping,3.19,IKEA,0
TXN04588,2024-11-10,November,Health,5.97,Dr. Smith MD,0
TXN04589,2024-11-11,November,Housing,291.28,Oakwood Leasing,0
TXN04590,2024-11-11,November,Food,3.69,Dunkin',0
TXN04591,2024-11-11,November,Food,5.65,Tim Hortons,0
TXN04592,2024-11-11,November,Food,4.73,Shake Shack,0
TXN04593,2024-11-11,November,Food,5.84,Local Bistro,0
TXN04594,2024-11-11,November,Food,5.06,Starbucks,0
TXN04595,2024-11-11,November,Food,3.09,Panera Bread,0
TXN04596,2024-11-11,November,Food,4.82,Safeway,0
TXN04597,2024-11-11,November,Transport,5.02,Uber,0
TXN04598,2024-11-11,November,Transport,3.07,Zipcar,0
TXN04599,2024-11-11,November,Transport,5.42,Lyft,0
TXN04600,2024-11-11,November,Transport,5.25,Lyft,0
TXN04601,2024-11-11,November,Entertainment,8.19,ESPN+,0
TXN04602,2024-11-11,November,Shopping,5.5,Best Buy,0
TXN04603,2024-11-11,November,Shopping,8.03,PetSmart,0
TXN04604,2024-11-11,November,Shopping,7.08,Walmart,0
TXN04605,2024-11-11,November,Shopping,5.48,Etsy,0
TXN04606,2024-11-11,November,Shopping,10.3,HomeDepot,0
TXN04607,2024-11-11,November,Shopping,9.34,Best Buy,0
TXN04608,2024-11-11,November,Health,6.49,Mayo Clinic Portal,0
TXN04609,2024-11-11,November,Subscriptions,6.54,Dropbox,0
TXN04610,2024-11-11,November,Subscriptions,6.78,Microsoft 365,0
TXN04611,2024-11-11,November,Subscriptions,7.81,Canva Pro,0
TXN04612,2024-11-12,November,Food,5.24,Panera Bread,0
TXN04613,2024-11-12,November,Food,4.01,Shake Shack,0
TXN04614,2024-11-12,November,Food,4.85,Chipotle,0
TXN04615,2024-11-12,November,Food,5.99,Jersey Mike's,0
TXN04616,2024-11-12,November,Transport,4.6,Hertz,0
TXN04617,2024-11-12,November,Transport,3.54,Chevron,0
TXN04618,2024-11-12,November,Transport,5.91,Circle K,0
TXN04619,2024-11-12,November,Transport,2.19,SpeedyPark,0
TXN04620,2024-11-12,November,Shopping,9.25,Amazon,0
TXN04621,2024-11-12,November,Shopping,9.2,Nordstrom,0
TXN04622,2024-11-12,November,Shopping,8.84,Etsy,0
TXN04623,2024-11-12,November,Shopping,9.88,HomeDepot,0
TXN04624,2024-11-12,November,Health,4.66,Urgent Care,0
TXN04625,2024-11-12,November,Utilities,9.64,T-Mobile,0
TXN04626,2024-11-13,November,Food,3.89,Five Guys,0
TXN04627,2024-11-13,November,Food,4.53,Chipotle,0
TXN04628,2024-11-13,November,Transport,3.21,Sunoco,0
TXN04629,2024-11-13,November,Transport,3.3,SpeedyPark,0
TXN04630,2024-11-13,November,Entertainment,6.92,HBO Max,0
TXN04631,2024-11-13,November,Entertainment,3.19,Steam,0
TXN04632,2024-11-13,November,Shopping,4.78,Nordstrom,0
TXN04633,2024-11-13,November,Shopping,4.0,TJ Maxx,0
TXN04634,2024-11-14,November,Food,3.18,Shake Shack,0
TXN04635,2024-11-14,November,Transport,4.36,Chevron,0
TXN04636,2024-11-14,November,Transport,3.74,BP Fuel,0
TXN04637,2024-11-14,November,Transport,3.35,BP Fuel,0
TXN04638,2024-11-14,November,Transport,4.11,Chevron,0
TXN04639,2024-11-14,November,Entertainment,6.59,Bowling Alley,0
TXN04640,2024-11-14,November,Shopping,3.39,Nike Store,0
TXN04641,2024-11-14,November,Shopping,10.11,Zara,0
TXN04642,2024-11-14,November,Health,9.54,Mayo Clinic Portal,0
TXN04643,2024-11-14,November,Health,2.5,Planet Fitness,0
TXN04644,2024-11-15,November,Food,5.69,Shake Shack,0
TXN04645,2024-11-15,November,Food,5.2,Five Guys,0
TXN04646,2024-11-15,November,Food,5.27,Panera Bread,0
TXN04647,2024-11-15,November,Food,5.18,Shake Shack,0
TXN04648,2024-11-15,November,Food,4.87,Shake Shack,0
TXN04649,2024-11-15,November,Transport,3.15,Zipcar,0
TXN04650,2024-11-15,November,Transport,5.45,ParkNow,0
TXN04651,2024-11-15,November,Entertainment,6.49,Steam,0
TXN04652,2024-11-15,November,Health,4.75,CVS Pharmacy,0
TXN04653,2024-11-15,November,Health,5.38,Anytime Fitness,0
TXN04654,2024-11-15,November,Utilities,14.73,Water Dept,0
TXN04655,2024-11-15,November,Subscriptions,5.27,LastPass,0
TXN04656,2024-11-16,November,Food,5.78,Jersey Mike's,0
TXN04657,2024-11-16,November,Food,4.78,FreshMart,0
TXN04658,2024-11-16,November,Transport,4.35,Circle K,0
TXN04659,2024-11-16,November,Transport,4.59,Chevron,0
TXN04660,2024-11-16,November,Transport,2.41,Metro Transit,0
TXN04661,2024-11-16,November,Entertainment,2.21,Netflix,0
TXN04662,2024-11-16,November,Shopping,8.29,Old Navy,0
TXN04663,2024-11-16,November,Shopping,5.86,Amazon,0
TXN04664,2024-11-16,November,Shopping,9.66,eBay,0
TXN04665,2024-11-16,November,Utilities,13.36,AT&T,0
TXN04666,2024-11-16,November,Subscriptions,5.64,Apple One,0
TXN04667,2024-11-16,November,Subscriptions,7.03,Dropbox,0
TXN04668,2024-11-17,November,Food,4.85,Chipotle,0
TXN04669,2024-11-17,November,Food,5.37,Chili's,0
TXN04670,2024-11-17,November,Food,5.86,Five Guys,0
TXN04671,2024-11-17,November,Food,4.36,Chipotle,0
TXN04672,2024-11-17,November,Food,6.07,Domino's,0
TXN04673,2024-11-17,November,Transport,4.07,ParkNow,0
TXN04674,2024-11-17,November,Transport,2.89,Valero,0
TXN04675,2024-11-17,November,Transport,3.0,Enterprise,0
TXN04676,2024-11-17,November,Transport,3.38,Valero,0
TXN04677,2024-11-17,November,Entertainment,4.36,Disney+,0
TXN04678,2024-11-17,November,Shopping,9.39,eBay,0
TXN04679,2024-11-17,November,Shopping,8.21,Best Buy,0
TXN04680,2024-11-17,November,Health,5.72,CVS Pharmacy,0
TXN04681,2024-11-18,November,Housing,300.54,Oakwood Leasing,0
TXN04682,2024-11-18,November,Food,5.04,Panda Express,0
TXN04683,2024-11-18,November,Food,5.82,Safeway,0
TXN04684,2024-11-18,November,Food,3.5,Trader Joe's,0
TXN04685,2024-11-18,November,Food,5.78,Panera Bread,0
TXN04686,2024-11-18,November,Entertainment,4.82,Regal Cinemas,0
TXN04687,2024-11-18,November,Shopping,4.87,Old Navy,0
TXN04688,2024-11-18,November,Shopping,12.44,Lowe's,0
TXN04689,2024-11-18,November,Shopping,7.24,Old Navy,0
TXN04690,2024-11-18,November,Shopping,6.27,Gap,0
TXN04691,2024-11-18,November,Health,3.84,Dental Care Plus,0
TXN04692,2024-11-19,November,Food,3.78,Dunkin',0
TXN04693,2024-11-19,November,Food,4.63,Panda Express,0
TXN04694,2024-11-19,November,Food,5.03,Safeway,0
TXN04695,2024-11-19,November,Food,5.82,Chili's,0
TXN04696,2024-11-19,November,Food,4.71,Jersey Mike's,0
TXN04697,2024-11-19,November,Food,4.29,Olive Garden,0
TXN04698,2024-11-19,November,Transport,3.0,EZPass Toll,0
TXN04699,2024-11-19,November,Entertainment,5.87,HBO Max,0
TXN04700,2024-11-19,November,Shopping,10.11,Etsy,0
TXN04701,2024-11-19,November,Shopping,5.94,Nordstrom,0
TXN04702,2024-11-19,November,Shopping,8.76,Etsy,0
TXN04703,2024-11-19,November,Health,8.6,Urgent Care,0
TXN04704,2024-11-19,November,Health,8.27,Mayo Clinic Portal,0
TXN04705,2024-11-19,November,Utilities,16.07,AT&T,0
TXN04706,2024-11-19,November,Utilities,19.32,Internet Pro,0
TXN04707,2024-11-19,November,Subscriptions,7.98,LinkedIn Premium,0
TXN04708,2024-11-19,November,Shopping,2419.1,Best Buy,1
TXN04709,2024-11-19,November,Shopping,2047.46,Best Buy,1
TXN04710,2024-11-20,November,Food,4.98,Starbucks,0
TXN04711,2024-11-20,November,Food,4.59,Whole Foods,0
TXN04712,2024-11-20,November,Food,4.33,McDonald's,0
TXN04713,2024-11-20,November,Food,4.65,Olive Garden,0
TXN04714,2024-11-20,November,Food,5.53,Starbucks,0
TXN04715,2024-11-20,November,Food,4.18,Local Bistro,0
TXN04716,2024-11-20,November,Transport,3.88,Lyft,0
TXN04717,2024-11-20,November,Transport,4.26,EZPass Toll,0
TXN04718,2024-11-20,November,Transport,4.72,EZPass Toll,0
TXN04719,2024-11-20,November,Shopping,11.25,Nike Store,0
TXN04720,2024-11-20,November,Shopping,4.25,eBay,0
TXN04721,2024-11-21,November,Food,5.57,Subway,0
TXN04722,2024-11-21,November,Food,4.03,Trader Joe's,0
TXN04723,2024-11-21,November,Food,5.01,Trader Joe's,0
TXN04724,2024-11-21,November,Food,6.38,Olive Garden,0
TXN04725,2024-11-21,November,Food,4.24,McDonald's,0
TXN04726,2024-11-21,November,Transport,4.42,SpeedyPark,0
TXN04727,2024-11-21,November,Transport,3.22,Shell Gas,0
TXN04728,2024-11-21,November,Transport,3.64,Sunoco,0
TXN04729,2024-11-21,November,Entertainment,5.1,ESPN+,0
TXN04730,2024-11-21,November,Entertainment,6.95,Regal Cinemas,0
TXN04731,2024-11-21,November,Shopping,5.85,Lowe's,0
TXN04732,2024-11-21,November,Shopping,7.26,IKEA,0
TXN04733,2024-11-21,November,Shopping,6.25,TJ Maxx,0
TXN04734,2024-11-21,November,Health,4.74,Anytime Fitness,0
TXN04735,2024-11-21,November,Health,5.13,CVS Pharmacy,0
TXN04736,2024-11-21,November,Subscriptions,6.3,Apple One,0
TXN04737,2024-11-21,November,Subscriptions,5.81,Dropbox,0
TXN04738,2024-11-21,November,Shopping,2477.04,Best Buy,1
TXN04739,2024-11-22,November,Food,5.23,Safeway,0
TXN04740,2024-11-22,November,Food,5.48,Kroger,0
TXN04741,2024-11-22,November,Food,5.9,Chili's,0
TXN04742,2024-11-22,November,Food,5.72,Dunkin',0
TXN04743,2024-11-22,November,Food,4.47,Domino's,0
TXN04744,2024-11-22,November,Transport,4.92,BP Fuel,0
TXN04745,2024-11-22,November,Transport,5.25,Enterprise,0
TXN04746,2024-11-22,November,Transport,4.06,Lyft,0
TXN04747,2024-11-22,November,Transport,3.68,EZPass Toll,0
TXN04748,2024-11-22,November,Transport,2.43,BP Fuel,0
TXN04749,2024-11-22,November,Transport,3.28,Lyft,0
TXN04750,2024-11-22,November,Shopping,3.88,IKEA,0
TXN04751,2024-11-22,November,Shopping,6.44,Best Buy,0
TXN04752,2024-11-22,November,Health,4.29,Vision Works,0
TXN04753,2024-11-22,November,Health,7.53,CVS Pharmacy,0
TXN04754,2024-11-22,November,Subscriptions,8.43,LastPass,0
TXN04755,2024-11-22,November,Food,870.49,Chipotle,1
TXN04756,2024-11-23,November,Food,3.59,Starbucks,0
TXN04757,2024-11-23,November,Food,5.51,Kroger,0
TXN04758,2024-11-23,November,Food,6.43,Starbucks,0
TXN04759,2024-11-23,November,Food,4.82,Olive Garden,0
TXN04760,2024-11-23,November,Transport,5.29,Zipcar,0
TXN04761,2024-11-23,November,Transport,4.04,SpeedyPark,0
TXN04762,2024-11-23,November,Transport,4.11,Uber,0
TXN04763,2024-11-23,November,Transport,2.39,Metro Transit,0
TXN04764,2024-11-23,November,Entertainment,7.91,HBO Max,0
TXN04765,2024-11-23,November,Shopping,7.27,Zara,0
TXN04766,2024-11-23,November,Shopping,6.97,Zara,0
TXN04767,2024-11-23,November,Shopping,8.84,H&M,0
TXN04768,2024-11-23,November,Utilities,12.39,Spectrum,0
TXN04769,2024-11-24,November,Food,4.01,FreshMart,0
TXN04770,2024-11-24,November,Food,5.61,Starbucks,0
TXN04771,2024-11-24,November,Food,6.47,Shake Shack,0
TXN04772,2024-11-24,November,Food,3.92,Panera Bread,0
TXN04773,2024-11-24,November,Transport,1.84,BP Fuel,0
TXN04774,2024-11-24,November,Transport,4.09,Chevron,0
TXN04775,2024-11-24,November,Transport,4.18,SpeedyPark,0
TXN04776,2024-11-24,November,Entertainment,8.67,Steam,0
TXN04777,2024-11-24,November,Entertainment,8.2,Hulu,0
TXN04778,2024-11-24,November,Entertainment,8.66,ESPN+,0
TXN04779,2024-11-24,November,Entertainment,5.88,Apple TV+,0
